300,85
301,14
302,3
303,36
304,72
305,94
306,19
307,57
308,79
309,51
310,63
311,10
312,6
313,54
314,45
315,72
316,93
317,40
318,28
319,89
320,13
321,17
322,91
323,61
324,22
325,69
326,22
327,74
328,27
329,73
330,29
331,85
332,91
333,50
334,97
335,30
336,21
337,78
338,85
339,67
340,15
341,19
342,82
343,54
344,39
345,56
346,15
347,45
348,18
349,60
350,49
351,83
352,48
353,37
354,30
355,16
356,1
357,89
358,10
359,88
360,97
361,10
362,8
363,4
364,72
365,57
366,21
367,32
368,92
369,-1
370,35
371,9
372,65
373,96
374,5
375,21
376,28
377,56
378,67
379,48
380,52
381,36
382,10
383,70
384,94
385,4
386,30
387,2
388,24
389,98
390,69
391,5
392,-1
393,67
394,53
395,75
396,70
397,16
398,31
