400,5
401,46
402,5
403,88
404,15
405,73
406,42
407,10
408,79
409,75
410,72
411,6
412,93
413,59
414,97
415,3
416,27
417,80
418,68
419,23
420,80
421,48
422,82
423,81
424,31
425,96
426,75
427,18
428,56
429,48
430,73
431,64
432,51
433,39
434,4
435,85
436,86
437,47
438,98
439,58
440,87
441,18
442,73
443,90
444,75
445,100
446,89
447,11
448,74
449,40
450,88
451,99
452,97
453,68
454,39
455,82
456,58
457,58
458,-1
459,4
460,32
461,43
462,98
463,100
464,17
465,36
466,-1
467,23
468,62
469,64
470,67
471,14
472,98
473,19
474,17
475,59
476,0
477,54
478,6
479,48
480,99
481,77
482,45
