200,36
201,95
202,41
203,2
204,91
205,94
206,53
207,19
208,14
209,70
210,63
211,62
212,4
213,2
214,1
215,36
216,98
217,4
218,95
219,85
220,78
221,56
222,88
223,94
224,95
225,65
226,89
227,60
228,42
229,71
230,2
231,69
232,27
233,49
234,67
235,19
236,27
237,68
238,52
239,62
240,10
241,62
242,8
243,67
244,95
245,3
246,52
247,79
248,15
249,86
250,0
251,90
252,43
253,68
254,69
255,80
256,7
257,33
258,19
259,62
260,18
261,4
262,7
263,92
264,90
265,65
266,24
267,35
268,16
269,17
270,16
271,49
272,93
273,82
274,27
275,82
276,8
277,-1
278,99
279,42
280,56
281,35
282,45
283,88
284,58
285,4
286,77
