300,52
301,43
302,41
303,95
304,15
305,61
306,75
307,65
308,28
309,75
310,29
311,47
312,70
313,71
314,64
315,79
316,83
317,42
318,13
319,67
320,82
321,5
322,4
323,2
324,43
325,92
326,15
327,50
328,34
329,72
330,18
331,37
332,44
333,45
334,0
335,60
336,24
337,12
338,58
339,2
340,38
341,3
342,-1
343,14
344,56
345,44
346,51
347,22
348,17
349,21
350,32
351,13
352,99
353,35
354,28
355,88
356,78
357,21
358,86
359,-1
360,33
361,40
362,68
363,52
364,84
365,18
366,34
367,97
368,48
369,40
370,65
371,31
372,37
373,14
374,86
375,28
376,33
377,19
378,31
379,43
380,60
381,18
382,85
383,25
384,43
385,18
386,8
387,68
388,57
389,36
390,72
391,56
392,12
393,10
394,97
395,73
396,11
397,43
398,1
