100,64
101,70
102,85
103,94
104,95
105,16
106,87
107,84
108,66
109,44
110,64
111,14
112,60
113,64
114,44
115,-1
116,61
117,86
118,8
119,32
120,62
121,81
122,68
123,46
124,18
125,58
126,74
127,42
128,65
129,33
130,99
131,94
132,65
133,61
134,15
135,13
136,54
137,24
138,29
139,41
140,63
141,26
142,66
143,21
144,74
145,86
146,84
147,46
148,27
149,87
150,16
151,45
152,63
153,24
154,91
155,45
156,23
157,46
158,29
159,38
160,36
161,88
162,21
163,65
164,9
165,44
166,17
167,13
168,77
169,18
170,59
171,56
172,47
173,6
174,16
175,80
176,86
177,81
178,79
179,51
180,22
181,91
182,10
183,76
184,49
185,78
