200,98
201,45
202,83
203,66
204,39
205,4
206,87
207,76
208,48
209,71
210,96
211,62
212,75
213,40
214,95
215,57
216,64
217,91
218,80
219,6
220,97
221,96
222,80
223,-1
224,48
225,93
226,6
227,69
228,53
229,22
230,48
231,82
232,97
233,39
234,74
235,17
236,46
237,78
238,94
239,-1
240,25
241,65
242,6
243,36
244,3
245,70
246,21
247,48
248,68
249,48
250,76
251,19
252,73
253,25
254,4
255,4
256,0
257,33
258,75
259,92
260,76
261,44
262,81
263,24
264,20
265,53
266,59
267,24
268,1
269,60
270,28
271,27
272,8
273,4
274,15
275,18
276,72
277,14
278,23
279,86
280,14
281,47
282,70
283,65
284,0
285,94
286,89
