500,20
501,24
502,6
503,5
504,66
505,17
506,54
507,74
508,59
509,86
510,52
511,75
512,24
513,8
514,83
515,54
516,79
517,24
518,98
519,25
520,40
521,10
522,34
523,100
524,39
525,41
526,16
527,6
528,65
529,75
530,12
531,33
532,37
533,80
534,100
535,39
536,59
537,30
538,86
539,87
540,62
541,3
542,81
543,34
544,66
545,44
546,91
547,9
548,69
549,62
550,76
551,53
552,93
553,67
554,67
555,80
556,2
557,8
558,63
559,41
560,32
561,61
562,46
563,16
564,14
565,66
566,73
567,8
568,36
569,55
570,37
571,4
572,17
573,66
574,23
575,15
576,93
577,20
578,57
579,45
580,51
581,94
582,54
583,95
584,12
585,11
586,2
587,86
588,86
