400,16
401,43
402,74
403,49
404,51
405,8
406,91
407,79
408,99
409,26
410,61
411,3
412,83
413,24
414,16
415,54
416,40
417,40
418,27
419,19
420,12
421,84
422,63
423,58
424,46
425,84
426,80
427,24
428,75
429,43
430,5
431,76
432,8
433,99
434,62
435,84
436,97
437,62
438,56
439,31
440,26
441,14
442,20
443,94
444,53
445,69
446,25
447,74
448,86
449,30
450,82
451,42
452,11
453,30
454,84
455,0
456,82
457,82
458,52
459,50
460,0
461,92
462,4
463,2
464,18
465,24
466,16
467,36
468,51
469,14
470,40
471,41
472,57
473,58
474,40
475,6
476,58
477,-1
478,20
479,67
480,15
481,37
482,92
