500,42
501,81
502,61
503,84
504,7
505,47
506,13
507,77
508,87
509,99
510,50
511,10
512,22
513,15
514,84
515,18
516,50
517,85
518,46
519,0
520,85
521,80
522,68
523,32
524,65
525,76
526,43
527,13
528,89
529,26
530,47
531,16
532,52
533,100
534,34
535,36
536,47
537,85
538,51
539,32
540,18
541,48
542,10
543,36
544,81
545,67
546,27
547,67
548,6
549,45
550,20
551,68
552,91
553,62
554,11
555,24
556,21
557,35
558,62
559,95
560,94
561,64
562,4
563,20
564,42
565,28
566,49
567,0
568,71
569,20
570,69
571,13
572,71
573,100
574,3
575,23
576,79
577,89
578,28
579,71
580,36
581,45
582,63
583,32
584,89
585,65
586,86
587,94
588,11
