300,70
301,61
302,9
303,42
304,16
305,38
306,97
307,34
308,88
309,89
310,45
311,2
312,20
313,19
314,36
315,40
316,72
317,99
318,60
319,-1
320,83
321,94
322,14
323,28
324,77
325,30
326,84
327,69
328,100
329,100
330,49
331,34
332,87
333,97
334,50
335,21
336,80
337,11
338,87
339,78
340,75
341,97
342,62
343,34
344,6
345,62
346,-1
347,76
348,70
349,26
350,28
351,14
352,95
353,99
354,81
355,0
356,53
357,1
358,27
359,58
360,87
361,38
362,74
363,17
364,89
365,23
366,91
367,95
368,43
369,100
370,96
371,19
372,53
373,31
374,91
375,-1
376,55
377,58
378,27
379,47
380,66
381,57
382,96
383,17
384,9
385,38
386,47
387,22
388,14
389,83
390,89
391,90
392,87
393,82
394,8
395,32
396,60
397,48
398,99
