200,16
201,47
202,47
203,60
204,58
205,88
206,19
207,37
208,88
209,56
210,5
211,97
212,26
213,21
214,12
215,68
216,6
217,2
218,70
219,12
220,100
221,6
222,71
223,85
224,68
225,93
226,80
227,39
228,56
229,18
230,97
231,45
232,82
233,52
234,11
235,88
236,79
237,30
238,43
239,47
240,24
241,49
242,56
243,52
244,78
245,37
246,26
247,80
248,26
249,0
250,85
251,3
252,45
253,97
254,28
255,11
256,53
257,56
258,100
259,8
260,19
261,83
262,13
263,14
264,84
265,38
266,58
267,85
268,80
269,66
270,32
271,35
272,21
273,35
274,11
275,30
276,47
277,2
278,63
279,53
280,34
281,89
282,76
283,59
284,8
285,92
286,90
