500,81
501,16
502,84
503,35
504,96
505,6
506,17
507,79
508,12
509,87
510,19
511,72
512,99
513,21
514,7
515,12
516,51
517,7
518,7
519,2
520,80
521,18
522,71
523,81
524,21
525,72
526,70
527,25
528,23
529,29
530,91
531,30
532,13
533,32
534,52
535,96
536,89
537,17
538,12
539,80
540,19
541,100
542,46
543,96
544,61
545,59
546,4
547,63
548,46
549,32
550,61
551,61
552,75
553,65
554,13
555,6
556,85
557,68
558,83
559,9
560,87
561,33
562,15
563,70
564,22
565,56
566,62
567,1
568,45
569,79
570,96
571,93
572,59
573,47
574,39
575,98
576,63
577,95
578,53
579,59
580,21
581,92
582,25
583,6
584,91
585,34
586,29
587,31
588,81
