100,76
101,75
102,3
103,47
104,39
105,2
106,31
107,44
108,10
109,63
110,34
111,72
112,63
113,30
114,7
115,60
116,33
117,84
118,48
119,87
120,11
121,97
122,6
123,16
124,28
125,99
126,77
127,22
128,82
129,63
130,84
131,38
132,61
133,59
134,100
135,89
136,93
137,59
138,74
139,37
140,3
141,66
142,9
143,78
144,40
145,85
146,40
147,1
148,42
149,57
150,56
151,8
152,45
153,58
154,31
155,65
156,24
157,51
158,64
159,27
160,-1
161,19
162,98
163,68
164,73
165,34
166,73
167,83
168,5
169,61
170,57
171,64
172,24
173,86
174,15
175,37
176,70
177,38
178,76
179,58
180,19
181,45
182,85
183,29
184,25
185,35
