400,31
401,73
402,98
403,67
404,18
405,38
406,37
407,16
408,92
409,96
410,97
411,29
412,44
413,81
414,85
415,42
416,93
417,70
418,62
419,43
420,99
421,90
422,88
423,34
424,65
425,41
426,57
427,64
428,51
429,56
430,89
431,50
432,23
433,85
434,31
435,12
436,93
437,74
438,-1
439,67
440,79
441,17
442,19
443,12
444,56
445,8
446,37
447,14
448,11
449,95
450,40
451,61
452,13
453,80
454,35
455,88
456,2
457,2
458,78
459,17
460,78
461,40
462,83
463,93
464,47
465,34
466,73
467,64
468,39
469,11
470,56
471,48
472,91
473,32
474,34
475,74
476,94
477,64
478,35
479,56
480,28
481,54
482,90
