300,97
301,94
302,88
303,6
304,49
305,43
306,80
307,25
308,96
309,47
310,21
311,60
312,97
313,51
314,49
315,81
316,18
317,45
318,77
319,15
320,17
321,65
322,57
323,74
324,3
325,39
326,11
327,17
328,73
329,9
330,71
331,52
332,87
333,71
334,45
335,75
336,49
337,18
338,58
339,69
340,4
341,33
342,33
343,76
344,86
345,-1
346,32
347,84
348,82
349,46
350,6
351,85
352,34
353,58
354,9
355,38
356,11
357,89
358,46
359,50
360,71
361,13
362,92
363,89
364,44
365,48
366,17
367,10
368,37
369,61
370,50
371,60
372,12
373,33
374,60
375,10
376,94
377,0
378,45
379,43
380,68
381,83
382,55
383,14
384,71
385,78
386,54
387,99
388,7
389,83
390,23
391,76
392,86
393,92
394,59
395,11
396,26
397,67
398,90
