200,17
201,72
202,47
203,77
204,51
205,98
206,37
207,90
208,44
209,85
210,61
211,92
212,79
213,14
214,56
215,37
216,8
217,88
218,56
219,91
220,2
221,44
222,97
223,90
224,50
225,42
226,96
227,65
228,70
229,13
230,4
231,89
232,3
233,73
234,33
235,43
236,83
237,99
238,17
239,42
240,77
241,55
242,95
243,46
244,31
245,74
246,97
247,9
248,56
249,92
250,80
251,10
252,82
253,52
254,83
255,32
256,44
257,66
258,64
259,66
260,0
261,31
262,47
263,37
264,65
265,29
266,41
267,48
268,48
269,45
270,78
271,59
272,82
273,71
274,22
275,34
276,87
277,14
278,81
279,99
280,98
281,67
282,89
283,20
284,47
285,22
286,80
