300,44
301,64
302,6
303,48
304,97
305,7
306,35
307,39
308,1
309,27
310,91
311,28
312,80
313,91
314,-1
315,14
316,93
317,62
318,55
319,94
320,4
321,26
322,80
323,56
324,3
325,19
326,31
327,47
328,36
329,90
330,59
331,10
332,20
333,39
334,71
335,9
336,36
337,62
338,28
339,70
340,14
341,99
342,67
343,95
344,71
345,20
346,46
347,78
348,1
349,49
350,23
351,48
352,57
353,72
354,47
355,37
356,3
357,46
358,74
359,39
360,27
361,4
362,13
363,89
364,38
365,81
366,21
367,59
368,32
369,27
370,23
371,56
372,78
373,95
374,63
375,71
376,10
377,86
378,25
379,10
380,21
381,54
382,19
383,89
384,10
385,47
386,38
387,24
388,38
389,86
390,19
391,74
392,63
393,55
394,96
395,70
396,35
397,47
398,22
