400,79
401,100
402,76
403,5
404,24
405,4
406,89
407,52
408,57
409,59
410,87
411,25
412,25
413,45
414,98
415,23
416,10
417,14
418,28
419,23
420,77
421,66
422,7
423,91
424,41
425,49
426,57
427,73
428,88
429,55
430,51
431,75
432,59
433,100
434,33
435,17
436,96
437,85
438,44
439,98
440,74
441,28
442,52
443,3
444,13
445,71
446,97
447,26
448,36
449,22
450,46
451,37
452,81
453,39
454,56
455,81
456,60
457,53
458,58
459,40
460,94
461,27
462,59
463,64
464,5
465,51
466,2
467,94
468,26
469,68
470,47
471,77
472,35
473,51
474,77
475,15
476,42
477,22
478,46
479,70
480,10
481,55
482,32
