500,42
501,7
502,83
503,87
504,57
505,11
506,5
507,42
508,10
509,90
510,55
511,43
512,78
513,6
514,38
515,74
516,19
517,15
518,6
519,83
520,44
521,68
522,38
523,98
524,42
525,64
526,15
527,34
528,63
529,25
530,42
531,96
532,77
533,16
534,23
535,31
536,60
537,69
538,20
539,86
540,56
541,64
542,90
543,72
544,50
545,72
546,75
547,85
548,19
549,2
550,36
551,40
552,-1
553,48
554,12
555,87
556,14
557,90
558,89
559,82
560,95
561,58
562,11
563,56
564,40
565,47
566,45
567,44
568,0
569,62
570,50
571,15
572,4
573,29
574,46
575,16
576,66
577,49
578,27
579,8
580,68
581,27
582,52
583,41
584,94
585,44
586,67
587,12
588,44
