500,79
501,83
502,28
503,50
504,86
505,22
506,78
507,59
508,57
509,31
510,8
511,66
512,41
513,69
514,54
515,82
516,51
517,17
518,-1
519,41
520,58
521,21
522,32
523,49
524,79
525,79
526,73
527,5
528,42
529,41
530,95
531,41
532,53
533,91
534,58
535,88
536,58
537,54
538,81
539,100
540,50
541,68
542,44
543,55
544,93
545,68
546,52
547,21
548,50
549,63
550,87
551,-1
552,100
553,-1
554,33
555,26
556,0
557,75
558,52
559,52
560,72
561,55
562,44
563,30
564,1
565,80
566,80
567,56
568,17
569,-1
570,94
571,8
572,46
573,87
574,71
575,94
576,93
577,81
578,63
579,75
580,49
581,57
582,39
583,63
584,90
585,63
586,20
587,73
588,95
