200,63
201,42
202,85
203,16
204,44
205,47
206,85
207,66
208,64
209,88
210,32
211,84
212,86
213,65
214,52
215,54
216,90
217,99
218,33
219,76
220,25
221,89
222,28
223,41
224,0
225,83
226,0
227,21
228,22
229,98
230,11
231,0
232,60
233,8
234,17
235,48
236,3
237,61
238,88
239,84
240,13
241,74
242,17
243,21
244,6
245,29
246,87
247,6
248,72
249,89
250,69
251,63
252,70
253,33
254,76
255,12
256,31
257,81
258,34
259,84
260,6
261,66
262,55
263,47
264,8
265,51
266,27
267,85
268,50
269,24
270,14
271,22
272,78
273,30
274,63
275,16
276,50
277,81
278,45
279,66
280,58
281,46
282,9
283,35
284,37
285,18
286,36
