100,69
101,56
102,87
103,63
104,92
105,82
106,29
107,18
108,93
109,98
110,29
111,74
112,20
113,43
114,29
115,62
116,29
117,85
118,25
119,18
120,75
121,95
122,12
123,48
124,56
125,68
126,82
127,36
128,71
129,96
130,84
131,27
132,88
133,12
134,53
135,93
136,49
137,81
138,36
139,79
140,67
141,38
142,34
143,57
144,0
145,40
146,16
147,6
148,2
149,64
150,85
151,21
152,62
153,45
154,2
155,77
156,29
157,71
158,70
159,17
160,43
161,87
162,83
163,11
164,41
165,4
166,87
167,86
168,51
169,80
170,16
171,88
172,48
173,77
174,29
175,79
176,46
177,41
178,7
179,5
180,67
181,22
182,14
183,65
184,1
185,22
