200,86
201,19
202,87
203,7
204,46
205,95
206,61
207,19
208,29
209,44
210,82
211,97
212,57
213,58
214,3
215,23
216,78
217,79
218,31
219,95
220,10
221,48
222,67
223,31
224,100
225,22
226,9
227,50
228,13
229,47
230,22
231,50
232,60
233,70
234,27
235,42
236,64
237,1
238,54
239,83
240,69
241,52
242,35
243,25
244,19
245,49
246,23
247,40
248,25
249,25
250,86
251,51
252,47
253,25
254,71
255,13
256,69
257,39
258,6
259,38
260,80
261,61
262,32
263,44
264,85
265,16
266,90
267,31
268,1
269,65
270,73
271,99
272,68
273,63
274,79
275,20
276,77
277,37
278,89
279,61
280,1
281,43
282,71
283,100
284,69
285,58
286,25
