300,63
301,32
302,5
303,91
304,86
305,43
306,61
307,33
308,22
309,38
310,85
311,42
312,31
313,25
314,82
315,17
316,88
317,75
318,96
319,1
320,27
321,2
322,89
323,33
324,84
325,1
326,17
327,24
328,86
329,16
330,27
331,85
332,76
333,63
334,26
335,60
336,70
337,80
338,88
339,38
340,48
341,94
342,15
343,75
344,70
345,91
346,81
347,5
348,6
349,86
350,76
351,70
352,24
353,38
354,4
355,46
356,83
357,83
358,49
359,33
360,79
361,42
362,54
363,71
364,16
365,85
366,70
367,1
368,13
369,89
370,60
371,6
372,65
373,26
374,90
375,40
376,98
377,93
378,5
379,53
380,25
381,83
382,10
383,39
384,56
385,61
386,55
387,0
388,33
389,41
390,35
391,60
392,37
393,64
394,2
395,70
396,1
397,5
398,36
