400,70
401,21
402,77
403,28
404,23
405,32
406,61
407,65
408,100
409,1
410,61
411,63
412,45
413,93
414,57
415,59
416,11
417,85
418,56
419,28
420,52
421,29
422,54
423,32
424,39
425,29
426,4
427,93
428,76
429,83
430,48
431,21
432,35
433,56
434,60
435,98
436,5
437,96
438,57
439,37
440,39
441,59
442,18
443,38
444,85
445,30
446,57
447,8
448,41
449,1
450,23
451,72
452,51
453,76
454,46
455,44
456,87
457,32
458,0
459,66
460,44
461,9
462,9
463,36
464,46
465,4
466,71
467,37
468,14
469,81
470,78
471,59
472,35
473,21
474,98
475,79
476,64
477,21
478,18
479,70
480,3
481,66
482,67
